"Scenario_1","Scenario_2","Scenario_3","Scenario_4","Scenario_5","Scenario_6","Scenario_7","Scenario_8","Scenario_9","Scenario_10","Scenario_11","Scenario_12","Scenario_13","Scenario_14","Scenario_15","Scenario_16","Scenario_17","Scenario_18","Scenario_19","Scenario_20","Scenario_21","Scenario_22","Scenario_23","Scenario_24","Scenario_25","Scenario_26","Scenario_27","Scenario_28","Scenario_29","Scenario_30","Scenario_31","Scenario_32","Scenario_33","Scenario_34","Scenario_35","Scenario_36","Scenario_37","Scenario_38","Scenario_39","Scenario_40","Scenario_41","Scenario_42","Scenario_43","Scenario_44","Scenario_45","Scenario_46","Scenario_47","Scenario_48","Scenario_49","Scenario_50","Scenario_51","Scenario_52","Scenario_53","Scenario_54","Scenario_55","Scenario_56","Scenario_57","Scenario_58","Scenario_59","Scenario_60","Scenario_61","Scenario_62","Scenario_63","Scenario_64","Scenario_65","Scenario_66","Scenario_67","Scenario_68","Scenario_69","Scenario_70","Scenario_71","Scenario_72","Scenario_73","Scenario_74","Scenario_75","Scenario_76","Scenario_77","Scenario_78","Scenario_79","Scenario_80","Scenario_81","Scenario_82","Scenario_83","Scenario_84","Scenario_85","Scenario_86","Scenario_87","Scenario_88","Scenario_89","Scenario_90","Scenario_91","Scenario_92","Scenario_93","Scenario_94","Scenario_95","Scenario_96","Scenario_97","Scenario_98","Scenario_99","Scenario_100","Date"
117.73513649951,249.486000632333,233.845502771953,-118.807043840009,167.085149459511,-37.3203825206991,43.2716885628698,203.946705372705,120.569924561164,223.92893880114,277.808335304454,-118.032730228786,157.585969107309,158.187474464068,86.1526601001078,150.174658001483,102.082197984248,-231.365992717206,171.500637341973,46.4982002976476,146.298554140882,252.698643596845,-41.988633960907,121.349404176137,-85.5071191609678,82.1614758043857,80.3089668763402,68.4296592409433,-169.491208567552,-130.90254519625,232.508946594719,217.356864818081,66.511091854251,225.854015036805,-55.4566967113672,90.8755208881947,43.5312891884608,237.575447472925,68.2649922193189,171.596632484798,214.100189858427,229.663968282232,-64.1920325038597,-38.0741824930428,219.361967667334,95.3874260884025,228.923696477486,185.566035797159,160.624224328408,-103.063670765844,-167.048514653846,118.829539153968,241.137738428749,-111.009593411843,-97.4968367188379,87.5679715609689,311.934399474758,71.5855452356149,-183.42840377981,291.187309776958,196.095093319962,309.812767583172,-41.5390633781375,190.814520765087,25.5238007141678,262.132414934685,170.161297051251,59.2427984337831,-74.2186278410285,191.634720457982,86.0932214175092,-35.5429051093503,159.08295755806,159.993546855061,194.08915562403,157.724489996531,6.12934410137396,-102.016978014262,-99.6580808783581,246.616256290472,130.545673357983,203.473310133486,-185.028687974474,225.596206918977,-110.629981329909,-191.058215084776,72.28670801459,59.3152621291594,-123.919545511494,242.356129689231,89.1010366730403,-92.7237372330484,130.120833053127,70.0964364115394,115.749390029125,121.564907856224,-106.113698107758,75.3601731594085,156.813334415633,234.036376289687,2024-10-07 12:00:00
114.132731344183,255.964074382356,241.784362254195,-117.347497721126,161.599787239524,-64.6396497234769,19.4677162791627,209.885685699836,111.362427860193,217.350400453013,279.548272759767,-110.540273206684,155.658383484214,162.595673980627,83.9078462675003,147.884726704973,103.250952633155,-233.690916377886,165.125180168055,19.3751325469049,149.854493409503,248.310865977271,-48.7174075900469,111.918459320058,-88.7974367455214,91.2098857956383,86.4389346348963,72.9464554199304,-170.633172589445,-136.142425432222,231.312724736891,212.640534565457,76.387184638814,217.853058246202,-39.3748925269744,95.2520585655322,54.9981084279202,243.92576172428,74.4013877430271,171.29295596708,210.324040774776,234.865931377299,-66.6791188694472,-43.006185417492,218.287604436874,81.728019388177,220.435694681115,196.185162993217,161.305224847833,-116.008232020052,-157.504878406333,124.195833729014,234.003295469041,-99.7694317183923,-74.9123082155062,99.3800556527309,306.11448566359,82.7136596604016,-166.087377850412,282.338888736799,190.518050489554,308.549489858823,-52.3956282502976,183.315554688763,30.7871730721881,268.546183952327,168.45633831411,46.4859262746476,-78.4828030344977,189.304493100897,95.2737803937552,-38.0156496784732,162.125151078937,153.618856315868,190.741738495196,157.380425247869,-35.8789537484334,-104.268207799316,-115.227128728144,252.539468521088,125.06724921899,207.994083303182,-197.450697197387,228.326211853042,-114.136434903561,-194.372535451747,49.1292764029768,49.1944374197571,-138.626906112652,237.244306301205,88.1838837394145,-95.7463966476222,122.057703469488,79.1264880824361,113.761325883022,113.550262552137,-121.252412368096,74.204450475566,157.479859346196,223.086975184171,2024-10-07 13:00:00
114.794508036112,262.928729034782,227.5201017289,-113.741239930704,165.489645103932,-54.2216823101131,-7.25629326954748,213.315021460621,115.155183819383,223.210050027099,281.089019015373,-116.689316694856,155.530144392473,165.144164393881,90.9922772965081,150.31341347272,102.334361930829,-232.550641445584,148.528874836871,22.6449080725423,155.282526952288,243.031692518209,-62.9927278012419,107.66265779904,-84.9361729970309,72.5759068712673,87.636623641072,81.8956695939458,-166.158137129146,-143.712926932093,223.197403845158,203.743592503327,71.6517752321356,214.386778803144,-24.5058782138462,91.0590394502501,47.9854042495175,241.612370416168,74.2294298234135,172.423720809259,215.238144558618,231.340789274056,-68.4218746826151,-51.2704992235538,217.742919018653,74.3806322855237,222.246711459421,186.586497596176,160.098930943573,-118.482487998745,-166.27073267715,122.023451684954,237.627863401548,-94.6570697197364,-70.1924493973724,92.6074313883365,302.206067993977,78.6403114716806,-167.187868599254,282.872875526379,183.173539955428,298.674882724495,-50.1980467991889,180.305174121699,38.6522943096406,264.710521328265,171.859612373723,50.7697820455204,-64.9893008766823,187.273448750158,92.9641605157729,-56.7047068315281,161.815229271148,158.281469291763,183.903512117915,160.590376453592,-24.2874373433683,-112.463842301329,-119.66064153801,249.370196927176,133.874048919133,204.198623312768,-192.986373009156,226.594358226804,-110.598699318342,-200.603110061757,35.3099252623443,53.1513221742133,-133.340290837477,242.987552062211,92.3670966096726,-103.171593793777,117.56431948879,90.3013249941678,116.338087582377,115.980982045454,-116.50438457018,66.8868858653815,161.69715894647,228.294611849203,2024-10-07 14:00:00
113.689658057498,260.767551642171,229.273197905531,-124.095337993001,166.048408051722,-67.5107356358241,19.9961087929473,211.431211398061,129.217555205679,220.535974216277,271.397584793655,-117.810047930716,163.109479027298,167.959724450192,92.5730842450998,156.85883634996,93.7748127781746,-226.091145855294,137.530343272634,19.0673292818353,159.549591507669,247.02186272403,-59.4755478216317,111.628654870901,-75.2340824804307,71.4271896065916,77.3024796089036,82.8940465432787,-171.572171659645,-128.321222211867,218.871664927067,199.644523479498,82.7524128593798,221.344638986278,-34.9712200102065,81.9800326965138,38.6333575343753,239.407861767322,88.1772842816075,174.378639151847,215.461433836062,241.051353287676,-58.9210331465559,-63.9710110210156,219.105686682367,60.6658430822615,227.549265844775,178.710481171326,168.362471689326,-123.647925161146,-172.286628800518,119.303674019049,242.223862088512,-101.327069741469,-77.8721159125806,95.2139124129717,302.202987636667,67.9548968158341,-163.881858066496,287.105851703811,184.432848376963,296.37429811062,-45.1325840647873,180.894250020035,33.2117848335682,264.158464027788,169.576520909979,50.1855788755896,-64.4393595726318,181.908072616974,96.6883497149337,-65.3536729782199,155.188051294477,144.776293156465,181.829908189696,166.423267635575,-29.8255112352102,-104.951083776958,-116.833882059124,244.59001189772,132.045951656189,189.484933423334,-198.956980325196,225.361696627687,-119.47083515864,-197.395376967062,-7.4807820057749,47.2729944199179,-134.002947503921,245.685921589816,81.0595885359834,-112.663147158727,127.692788992381,83.5492140399334,118.578006561764,95.7496564826708,-126.924384415098,60.0086970502926,167.845743557711,217.348539770445,2024-10-07 15:00:00
117.104865089878,262.847857183872,231.290804380061,-128.953075927742,168.763371936877,-82.8616432394424,27.2262392332188,219.646397419877,130.491413483246,217.781524969778,265.664278082357,-114.001175495872,161.158519646124,174.543544883934,88.2244616617636,165.936325857171,103.996160264988,-229.956994244534,130.524163889086,27.1874126663848,163.812835051051,246.52292825726,-63.3721763097673,109.990427924719,-67.8299288670232,76.3591397740332,84.257569874098,87.5404777143575,-159.05447581613,-126.10011966764,222.964083958298,199.344948526548,76.2416292241847,215.196062458166,3.07379833188054,78.0617970335204,23.950652236301,228.229307751351,87.3498528876581,170.396202713355,215.242023562623,245.840293238525,-65.130069134679,-72.1689282263302,213.958837220428,101.643767736782,229.055100576999,176.695463961391,163.512161439486,-133.216716476337,-173.016436391173,123.288447685375,238.447606861494,-99.020165685243,-74.8100249664497,80.3099381183419,305.835912610103,61.9307747109374,-166.464192145478,280.965070199317,188.384116927177,289.029476377553,-43.3869996847585,175.22389942084,54.0161404343769,267.388673959825,168.541223705466,41.8578055299755,-74.1833722995199,186.244300238155,114.915679691578,-69.1547009655902,152.927516143536,145.182655709506,186.338120303033,169.753279328169,-32.1862147215891,-100.260374222019,-122.422592315295,244.720597173173,135.338906712364,184.502690551775,-193.024860058299,228.366405359889,-122.194572310992,-187.360072501897,6.97634299596922,37.7592972476777,-139.38752017764,246.276583742611,74.8843507080754,-99.0210956180625,139.400306772891,72.1175752615158,124.196771117273,96.486148178551,-120.578406104118,62.4348094322587,168.753376642504,217.773483521733,2024-10-07 16:00:00
117.34398881531,263.274948325516,241.792190234135,-138.173785226649,178.045757216371,-62.1963034139408,45.6085762289,224.382487401157,139.131969839816,224.59353214956,273.644332858849,-90.1121462112561,164.828558443308,188.133511804698,101.424481448336,166.772874318047,112.833543420495,-219.696364020977,132.558480423597,31.0951362707576,173.706966920325,255.959296698415,-65.5941551548822,101.67074302459,-80.2347535886751,87.2459652415128,91.0808324721462,96.1569018282607,-158.280844343031,-127.136385867085,236.902838261906,196.470449924848,88.2562836409461,221.490426381085,25.700135677537,80.4250451589842,6.97826171955828,228.150847128874,92.8529584681311,179.833181687783,213.685707191896,242.496729473225,-45.2511963724381,-65.0189150195622,217.406699248764,125.481523237361,238.401698546332,187.330288975874,157.924212191289,-124.965208412981,-163.923952953629,132.314086395215,239.256767335546,-95.8646598785502,-64.1119443369078,72.2659152727019,314.105916176746,90.4638934058963,-151.39195663752,290.053386496019,196.109766133422,301.244274274922,-34.144968996771,177.595821224653,48.3519597689284,273.119373744897,163.010816633567,44.0071983693219,-68.3766141765986,199.552115982563,129.830811449885,-53.6504826688723,164.477681865264,148.708272348061,191.473277428331,170.69864050698,25.874728525893,-82.5627798023033,-96.3208892389743,238.98893353327,141.958252142497,185.570024744982,-188.328752867988,241.247350108486,-123.221449657817,-187.1851621144,31.3982009830503,27.5515256977793,-143.30850884819,242.688839084374,65.7692636683945,-84.640993760719,140.64137994526,82.5644963660625,126.663801897726,108.570068827264,-111.819428303517,65.7162470427126,173.066770528016,224.533741029136,2024-10-07 17:00:00
126.048530866146,270.537753965732,252.291404138173,-121.665705098608,194.720303503801,-61.4033921060377,64.8695897380113,238.364363284776,155.421925978371,235.868406157668,283.661101574404,-67.2401094450474,187.621950141355,200.591044730483,114.690172180075,162.028198056255,123.752943830385,-210.634704182884,155.068090288488,47.4910567779826,188.489229614191,271.001599700322,-33.6877425240521,113.974920725791,-59.4508343895256,96.2701104161324,103.509612926528,111.139730469933,-145.654077095517,-99.5368746164851,243.786424517723,210.023228690946,111.250816351272,243.248940853228,51.2119373176282,106.552249460928,58.1282961519932,237.451613227686,113.41255945847,195.58663729362,227.860593567201,251.48144429323,-19.2620392377495,-52.706930322571,232.135814900605,132.386842733175,258.10573241126,205.833675753314,174.870213509413,-113.663377801587,-146.543815354373,137.634013209292,254.201766864484,-95.6360346597738,-40.4813721540041,83.6126209566151,331.341003291315,115.939991430522,-148.579690387693,304.063044061146,203.459465159731,312.248712087224,-25.3006002316928,189.88484204465,50.1327276643695,283.290825823059,179.564214743457,57.9025391780303,-41.2770413037422,215.138290344649,138.506954256898,-38.3125537539765,183.760765279847,161.691500087469,186.199889650434,185.094861112372,54.8228756778379,-62.3527781595021,-81.11485841943,244.824361418255,148.243897275233,199.217508825952,-174.296667143218,251.276485126155,-105.154762434674,-182.551538293671,47.4807894688274,55.4202907026463,-135.282781121439,248.536786297362,86.2940175405181,-64.0821739438125,160.592655865688,111.480467556329,147.440760172584,132.839915683957,-112.477824508631,80.6685800627288,185.706697456166,226.673544321952,2024-10-07 18:00:00
168.946176803962,291.525420649711,264.899927454076,-86.7328303045289,220.13327348059,-21.2495709705316,92.6496364642787,244.481552053193,180.735761338999,257.693629766777,296.504433554087,-34.5206011577536,206.111470101696,215.297446609245,133.435336656218,182.865245698411,147.563666397903,-202.930372103997,175.371564377601,77.7327375347652,210.124587880038,286.411869889538,50.7346987618706,137.378734232775,-2.52112330849308,128.455854805585,140.901677143107,132.919304450031,-112.229848844053,-50.4629911311633,258.136160126085,229.705265968082,141.937063040938,266.723015240789,97.7135216672646,137.845190393994,84.3964176779211,251.61228685591,128.256344967469,209.438778879036,235.652323835393,270.06327373269,49.5042266457989,14.5314650929012,243.665623714331,155.653674195907,269.69303235715,223.697662098152,190.489342627446,-87.8988526702868,-131.379730100485,167.232286491835,264.274304746902,-64.9741119692999,-22.5681172985481,121.745016216036,347.935183153242,139.651841839217,-133.223111344139,321.890473944976,218.046364049365,320.216666504123,31.4379155241443,204.664033422699,93.835394015295,292.719453767222,193.578032278686,92.2856486541964,14.840077428214,235.396772594999,174.633270870693,26.0359356951996,198.831456502843,184.773715218911,211.320662314775,208.246815817402,67.5540466582573,14.0684582874221,-41.0415304565251,255.630243534444,168.493039853935,222.391863772834,-152.524098073574,274.315334956597,-77.1244326769185,-162.704398587887,72.5503829894042,95.4871057512809,-110.617322221759,263.589273227832,111.408158357663,-35.2365210670325,182.107412089502,126.139672885565,165.048319501782,159.10617388426,-87.2008344656285,106.00458904291,205.680054568168,240.927083585585,2024-10-07 19:00:00
187.077772744911,306.821578366031,270.737767164748,-53.576351060282,241.550258943715,28.3124114870632,100.543921872921,253.625897919804,193.506472552567,271.026733245361,303.443125216008,39.1443633250138,219.522725844953,235.128251175802,156.324278516509,197.910528509256,154.916191994316,-190.054882531736,190.980222468026,108.048814394432,228.319717556217,296.11564374449,76.7777219109642,155.673408617598,62.4882063293811,148.027635611147,167.561501036033,161.953081427079,-84.3790468210865,18.5557388017767,271.965963247533,250.689278140071,161.406681814888,287.100555379182,127.228142178412,156.653865333261,112.235117278338,259.670607782328,161.84568406521,231.612109236033,250.435745145185,282.37448049952,80.43824680013,51.2095446578118,258.709141903384,166.042915989502,276.251881248114,237.850451172353,206.299521028277,-50.3861994976317,-101.288997621517,192.626982919165,280.025320273237,-32.951228811033,62.3389109303439,146.801623992111,364.83684905613,159.672829540475,-98.2525867116252,338.049513331061,235.513627253787,334.368959424837,70.3482035480975,218.711189831288,108.78664951292,302.905420627723,217.84611166777,116.208040864102,55.6297817462272,245.436213418622,192.005973215074,33.4195727705579,213.338284177737,196.99446619132,228.250225423904,229.76093946427,93.2391166929087,70.1046514282004,42.8702717169231,264.502618733646,192.160849612923,235.566711640556,-128.381994180443,288.536047474451,-39.9013819415507,-149.982501807211,107.012120562366,122.817510331511,-88.5016779664325,275.491628369797,137.224830065054,28.0399570658923,202.610027989818,150.490277825892,173.918324836172,175.553298890978,-50.2448258632122,127.318626481133,227.144462937745,249.114392266698,2024-10-07 20:00:00
190.482404740884,311.51923881155,273.032309855412,-63.6927379033971,234.892712677292,-19.0019966913403,101.510418886294,257.626858473697,192.79934256817,266.817761595292,307.220511031618,31.816749873754,227.442974919767,239.311011620238,161.133431957769,207.018149633716,175.674582243244,-185.448052797527,197.124058220822,119.395354030987,225.205122639974,288.21537347277,77.2847436497922,161.726854889382,65.2244959516747,146.697410184055,164.366525542522,159.841907671323,-96.8392279907937,41.21025783828,275.185108158884,251.401016291704,153.483802685665,286.113938439847,124.726632876828,162.084543511768,125.048436229966,261.808059277602,162.850407134292,232.12557221027,250.993374878026,286.584426417222,70.3970518814563,66.095291892519,266.067399822111,180.843815891605,277.511792826027,232.865361470042,211.976881601168,-34.8664146992065,-94.0335343481684,197.792009174487,281.700591761178,-32.5641377783,68.473623255489,138.393616794412,371.648446063596,167.728362588034,-100.779544592295,342.278596300033,228.151529171072,336.607609922844,70.1552638545082,218.277928197489,119.020953682389,300.680904772012,234.945228171165,110.958094107367,60.0707188698111,242.548195614552,207.95624237548,47.2087130315781,223.450394212468,193.602172066499,230.940709704846,233.42368198564,93.4191387357141,62.4908546497614,55.7524591791173,262.681865918233,197.686619041134,236.088399007706,-117.451133598308,287.30815310693,-48.7440203233128,-153.540854158732,114.33096607396,135.178443386776,-98.4978852334565,276.051105045031,138.268742983763,37.7782639048371,203.667807437629,149.575977773063,181.528189979495,178.724476341864,-46.2900199392774,122.986513903523,223.853070272361,253.105856537659,2024-10-07 21:00:00
174.343567518349,295.115460777476,268.695728167309,-78.4899531671565,220.928499297438,-67.1799353865496,61.512965480951,241.870048141823,175.437208394772,255.666728093811,290.36452487628,-54.3364885624594,211.047891369766,224.77250599541,147.076705317462,193.793367222556,149.142975673998,-204.448218166341,189.70773961553,95.6551977653047,203.718243523397,279.164584337481,37.8078713043337,158.752981648054,19.6492133828643,115.271133961759,136.205014412922,137.802225482904,-119.562880253285,-21.568520511384,256.159452744992,236.854337620163,128.489006967874,269.111673884413,100.505585131614,136.298513223459,97.2709544022661,250.141086215555,137.723460281978,220.394123623308,237.669271007548,283.991473082217,48.5264864783405,31.0266556447456,255.783923435505,165.695492733132,265.127365873968,221.048542071284,191.853726800517,-68.6225684764588,-116.489824311812,176.985895252559,268.450560001677,-57.3248601456301,39.3823435581821,113.517084151177,360.790103734075,144.132734868397,-111.887967240049,332.92665431967,216.716334932683,330.020175969556,45.3175472609007,194.342039509325,107.850985949263,275.253575812987,219.782113096555,79.3092507611091,39.0279383000014,232.227885939517,195.303854908637,-34.1039635322802,206.225069557095,174.329282053443,213.738616794968,217.412765028248,66.4035405319211,31.6894591682251,4.95040045810555,245.279279420622,186.340163758054,219.281234810457,-141.709338160434,281.95045104754,-93.7006866528562,-178.342665656896,102.689409496368,122.877250780785,-105.680223379173,264.011284361488,124.279177396521,-2.72165135111299,182.311649165555,115.82987542213,167.390808070341,154.148045781501,-70.3230386547779,104.076236179943,203.392740618615,243.350055511374,2024-10-07 22:00:00
160.418437132285,287.911278808148,270.103838231395,-86.4642581878525,221.036446801083,-71.7371315959374,39.9731782301605,223.970379666544,170.82913623837,250.593877740915,286.678919218425,-52.6229039357302,210.074882582719,227.152880027199,151.531988776215,198.608862835342,137.941867280724,-208.384381432365,187.837310784437,88.598329997323,198.39457596208,277.087451856973,34.4875447060278,141.400524334661,-23.8654695343325,111.723164171136,127.976637879994,122.134515331781,-133.360172348933,-12.6314312311117,255.908246899366,228.67451258302,123.459451436041,269.700268859798,97.7307051522706,125.292548682703,87.8727244139498,245.548886261001,119.997047054064,205.46880176861,230.053577553569,280.111653394435,42.9289352772137,38.8430969811381,260.447689969271,158.380357872658,258.557675666233,214.423376707613,180.480580313622,-80.3028691323161,-127.338412428468,176.982895961864,259.231449772959,-78.514716141224,25.3254371595607,107.83943354714,348.112742426069,144.747985670181,-122.229106271547,337.27070697408,214.039992461151,320.920226948672,22.9910574994275,188.224478680571,104.409897366483,277.57760634645,209.368513796218,63.7687152758265,37.3728513228314,228.232322585808,196.901995591372,-36.9619025501109,205.408411991213,176.663662728733,207.665052543175,204.183681149798,50.1690405520637,31.9017624588914,-32.3028781274889,241.119058102993,168.817468528357,207.259548134747,-161.487353008556,271.80246246892,-102.211680297921,-188.553255471923,94.6917866460826,100.839122118992,-96.7126547878011,262.725783015837,128.435080920685,-10.8267531621307,175.550313329419,112.188255604219,159.51632769937,144.002910535533,-74.8948765846127,97.538805668804,202.518508731861,237.376679806897,2024-10-07 23:00:00
158.51159166968,280.412887007194,274.72983566816,-82.6854644910964,211.493675760643,-71.6551210467641,57.3972275744409,217.312246082496,161.515579604291,241.065279143373,287.825632388589,-68.8230227122586,210.889258963029,214.903608653483,152.414983639695,194.394801529577,144.938595701161,-215.930048392318,187.365655472001,83.9312269914677,191.267180493739,282.943959859911,11.2964881068623,129.433845351817,8.63096398064436,107.587581414796,138.723993955444,105.741728595382,-143.908974631628,-26.8325492153619,252.90933635884,225.646415458676,112.689006164184,268.650487102781,76.0593581948552,110.313435566115,85.1902609840827,237.018594437287,110.121010626661,199.468024281374,213.239124011103,274.16058555336,30.979078860296,28.2070270030193,254.550576375578,157.685751518663,258.532297061725,209.06886533563,177.628421226,-90.5252624246985,-139.454893712004,168.953594198335,249.267319870497,-95.127152420937,11.7825655104715,113.590732028103,350.536289857561,135.169480446086,-132.650909828736,333.290220257118,204.372118260474,320.509091311227,-43.5323364275793,181.619977594789,106.919879491456,280.362760867081,199.789647575025,54.4730794736172,43.9016157942209,215.073899444788,203.432593327457,-49.7909483835105,206.614823779583,178.323340237889,212.223173764935,191.571125640326,-29.4693105254185,11.6531493802545,-52.6029570976155,245.153232067706,168.283197374807,208.529388192769,-166.133903589316,262.574400243036,-121.754315086322,-195.64088936886,94.889795869744,88.9784686863888,-97.2752159127226,267.263441672871,124.480224404755,-43.9782939930613,163.237506632997,97.0249312843046,161.014353936061,137.411132972749,-78.6578404921992,98.9174937567835,194.825471236332,226.654287370389,2024-10-08 00:00:00
155.623444212061,283.252804341242,279.409853650541,-78.7746376434741,196.260268935615,-83.4428761265217,52.7251801280994,221.525639169134,146.146668675521,243.985736552725,282.088538034871,-89.7041918345272,223.546214058683,208.89987439468,154.382521807274,190.562913828795,142.305838264573,-226.57893528919,185.164722728328,75.1836213763228,191.82763407846,288.018515215814,-24.9865215480948,130.757072611123,21.9086005123736,114.895864984426,138.405145731088,98.0440086507243,-144.359496265895,28.7067432721457,244.950634935553,216.095985761079,116.091740832517,265.892758647918,82.6395290260101,109.055200178391,87.8258655319188,240.458680090302,106.229828438498,190.383019912882,206.159968355451,269.475463910145,60.6067768208007,26.4203815508426,253.53074052791,158.776457739579,250.249563475788,203.320082851949,189.686745647695,-95.1307884850203,-148.785441886924,163.357044198707,251.398407378058,-96.592902882779,-21.7297341913386,119.180535684775,352.858369348017,129.900091852883,-132.924155354436,335.499460906877,197.688032788939,317.46047266027,-60.5364673222909,175.271228432422,108.10611785638,279.792234260798,199.30808378601,74.3834235608712,29.2008125254547,207.218809459841,196.636662988969,-50.709053165545,195.607633053708,174.111687678572,220.757516735162,180.023916211531,-42.2773748159792,29.3891386288352,-52.060710556382,245.954330043343,167.180274778592,204.88082421135,-169.825362142917,261.70896137574,-123.927414776465,-195.798304564707,92.9872295451577,92.0095805587336,-105.594641809655,266.080594270879,106.848744648964,-58.8154340455484,147.095115542765,90.8330727785106,154.65545220466,139.312127274777,-70.7079253078666,105.444166261852,196.610704930037,224.158798819011,2024-10-08 01:00:00
151.494878963325,276.554732942845,282.841916150584,-71.8002261905319,189.702943591358,-82.461805167022,42.9668770468349,216.525608363571,139.219371786824,239.689817136021,277.588132204353,-94.0775780895056,229.511975920337,203.689386102941,151.156100429761,190.038020244677,130.600926667907,-235.627080491812,181.611269978836,64.3003104498409,197.345632055809,283.492271137725,-2.06902076669782,130.53829796747,42.3856666180883,107.926730181006,134.04676116742,86.0542057939887,-138.661490226223,41.402257954428,251.038796201759,213.405968722614,104.024190394,264.03676759612,73.9174962361915,97.5441837447885,86.6011384006417,244.147029670156,104.454443447615,184.419994459465,203.045560125261,269.174608055727,72.5132687329797,-0.374504148970086,257.658347056124,142.576901751269,257.288608937663,207.89741231471,175.121343369105,-105.156434931808,-152.864778538236,161.97597666128,255.481025981881,-105.520990560403,19.3582623338408,111.283083905378,360.262516251393,111.460321868701,-125.30908849148,332.91971532129,195.767632825385,313.410567171577,-56.0864781076891,173.190728522991,99.5056577346447,283.489073988853,198.37872908234,83.9860963361125,3.43613264122339,201.402475819861,202.9235959689,-65.0727280629014,188.998442175161,172.156816207827,222.009994424842,177.226608009862,-56.1634982415586,35.6011136244495,-42.9450920951779,239.316475729599,176.911546983899,198.957482585183,-178.280703325851,258.987565576016,-118.137345126773,-204.17672107294,92.4895663424618,92.7496387650736,-106.527942258122,258.3112411412,90.4605705995909,-76.9047474850281,145.226597494196,91.8774793880865,160.171841197797,142.781407284165,-62.6621703292698,102.08556676803,198.066532669469,220.03494784362,2024-10-08 02:00:00
151.117444079616,276.830604989296,286.19273977221,-64.7213305779574,193.04353674492,-87.126663150234,46.8709180960129,214.61343286086,143.312583193789,234.979008224115,284.55658456408,-105.791860395767,231.884112974128,193.722656594251,153.256180084888,194.225817493647,132.852220599425,-230.812245333436,183.136541534439,79.4157523054928,201.324128526271,280.469725119336,-12.3998567906352,119.774777668691,38.9483734346047,111.167454482648,129.672841031903,81.6039841554207,-140.914454139409,32.968058113055,249.934524710901,220.725583475217,98.4733904720153,268.064489945205,67.292934598896,90.3684154477707,83.2803554378958,247.922640598099,113.126694617254,187.990497785403,202.431630402001,265.078347896914,68.7918338334102,-20.2620475007753,257.278981973838,146.267155812801,262.123367989471,210.224390625134,180.022999259694,-108.890178869276,-161.641320892645,156.195545220671,242.489577612945,-97.8736016667816,20.3487908585545,110.948886421265,356.590523254944,107.298263617245,-124.695620129834,326.074307703653,199.433669314191,318.467592617557,-76.5393466244695,166.889178932864,101.187627150186,282.488750806942,197.761689332622,82.3450101245652,-32.2729228768732,205.929813687644,193.301172464035,-51.8691871543567,197.156734439374,168.929090319466,221.997853922506,176.332588262668,-78.6766463237204,27.8874994310014,-40.2758670797126,242.555458598243,172.771706624601,195.869360290054,-176.707687126459,253.892637175982,-117.193773266726,-211.997064390967,99.5069185830688,71.8536451559573,-124.0025480767,258.009817751694,86.2330619841173,-61.7968556177711,148.142223413783,84.8261556863555,155.938848261207,130.907359472152,-67.2463114234452,89.5532625735237,205.989704141199,217.444821351258,2024-10-08 03:00:00
152.279748269023,272.182130969826,288.989860564656,-70.2678395951047,191.427235826887,-87.5200579870847,52.8411921046968,209.951504420113,158.153786792652,237.069516856983,280.712663093123,-108.459980678724,234.381272291671,192.643198698297,149.117261786537,196.167945725356,122.717075245608,-226.726415356291,179.704176241196,53.2517865487804,202.312581035701,283.045000438917,-14.1329240757272,109.643373860603,-11.8790528277563,110.634739293144,134.174763732421,65.9626634013178,-150.546341793742,24.1780313673851,247.087730693201,222.27019118111,104.387274908696,263.774964368062,73.6341185280258,84.1974168442397,89.1180206376767,244.037897209227,94.6731482951941,195.097108081235,209.483926882605,267.590912006851,58.6072202593087,17.9922030808143,261.012437144388,149.118375324423,251.14781188715,213.375145348982,181.715992162587,-114.065646705634,-172.35979784563,149.901225177718,235.444799634069,-92.4436327557821,19.8435205720787,107.60385083351,346.68109436387,110.738933519121,-132.428281463103,329.433746918226,206.110924156032,320.575489035113,-69.0990228672428,163.103637966596,109.42638365536,284.445295965379,187.63943687133,80.2899114360746,-19.973231669266,194.87965015815,196.002003512492,-60.0232829307363,194.352560943812,161.365441323586,221.374644111471,172.751555215675,-72.9107920403943,45.4014235387184,-51.1052972456749,240.171028444937,165.606488568331,199.396317522361,-183.033646361207,247.96246916402,-113.959533668152,-216.213517213659,111.28659853927,59.0034842566707,-119.138238228964,245.480966909162,98.9214130060547,-69.485297307612,146.086631241479,91.7297353546948,149.938570570376,129.362580775575,-57.6110550736068,87.9126566240266,210.194729909706,221.342149420619,2024-10-08 04:00:00
